id,date,user,location,text
1375105652943581185,2021-03-25 15:21:50,dougthomas,"Washington, USA",When Compliance Training Met Rashelle…  A look at #compliance training @Microsoft and the changes or going remote w… https://t.co/9fWBmr2TJS
1375104696034074626,2021-03-25 15:18:02,JimJTechVP,"Bloomington, MN","Interesting read on https://t.co/CTKvZZSk2F highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/YrsuKlOpVx"
1375104028502282240,2021-03-25 15:15:23,mooredavec,,"Here is a great blog article from Jared Spataro, Microsoft Corporate Vice President of Microsoft 365.

In April 202… https://t.co/pwmEmzOqwr"
1375100640544882688,2021-03-25 15:01:55,QubeCloud,"Chicago, IL","Customize and expand your remote workplace collaboration with @Microsoft Teams. Contact Ubiquity, Inc. to learn mor… https://t.co/jQYdLcqErQ"
1375097496066797582,2021-03-25 14:49:25,erica_pandey,,"If you feel like remote work has increased the number of emails and meetings during the pandemic, you're right.

We… https://t.co/xeafJLZbzJ"
1375095493819179008,2021-03-25 14:41:28,shayglo,"Denver, CO","Interesting read on https://t.co/1AA8VGNa2P highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/AkUoAoKyw4"
1375095105854537736,2021-03-25 14:39:55,pjdecarlo,"Houston, TX","@jonnychipz @lrgulliver @NVIDIAEmbedded Ah, this file is served from the host and ""volume mounted"" into the contain… https://t.co/q7EUFiIxyg"
1375089798952669184,2021-03-25 14:18:50,greenmystic189,"Jamaica Plain, MA",Interesting article about what businesses should do to help with how 'working from home during a pandemic' is burni… https://t.co/rzJI91RVlw
1375086197161230341,2021-03-25 14:04:31,pmesnik,Boston area,"Stay connected with your team as you work! To learn more about @Microsoft Teams for remote work, subscribe now. https://t.co/dvmXctURJb"
1375086195357712391,2021-03-25 14:04:31,socializestuff,,"Stay connected with your team as you work! To learn more about @Microsoft Teams for remote work, subscribe now. https://t.co/9Ouoyev12p"
1375085352520679425,2021-03-25 14:01:10,Sally_Dickson,"Farnham, England","Cybercriminals began targeting vulnerable remote connections, such as VPNs and Microsoft’s Remote Desktop Protocol,… https://t.co/9UTuhQ4yNz"
1375085063939952642,2021-03-25 14:00:01,techfetch,"Ashburn, VA","Check the latest Microsoft Azure job openings. Click on the link to view the job &amp; Apply. 

☑️ Azure Site Reliabili… https://t.co/P6H8NOmjcs"
1375081542716821504,2021-03-25 13:46:02,kevinwsweet7,"Fort Worth, TX","Interesting read on https://t.co/K3ZDTVdo2l highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/7Zzp7ccZP9"
1375081282095419392,2021-03-25 13:45:00,CoreGB,London,"We're going green for our April #webinar! Just for #government &amp; #publicsector, this #webinar will explain how… https://t.co/VGMwBRvRGV"
1375077844758503425,2021-03-25 13:31:20,princeoftoyland,"Magnolia, TX","To build an inclusive culture, start with inclusive meetings! Join us on April 15th to learn how run inclusive, acc… https://t.co/osFE5PPKN6"
1375077551199166477,2021-03-25 13:30:10,serverless360,"London, England","Time to welcome our speakers from #Microsoft product group: @derek1ee, @divyamsft, Chris Houser, @Becknology  are o… https://t.co/jl0yZWcGa3"
1375077546912583688,2021-03-25 13:30:09,PamelaFalk,United Nations,"Washington employees can head back to the office... 3/4 of workers do not want to ~

The study, which examined how… https://t.co/SqXuS4Ur0c"
1375077528692523015,2021-03-25 13:30:05,successories,"Delray Beach, FL","Seems like remote work is here to stay even after the pandemic. At Microsoft, they're using a hybrid model... 

Do… https://t.co/e5EYIw5Ulj"
1375076724023521287,2021-03-25 13:26:53,FmBaum,,"Interesting read on https://t.co/Seph0yseaR highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/fgIFSviWbm"
1375074864898273283,2021-03-25 13:19:30,mizzoufan91,,"Interesting read on https://t.co/Vlm2ofY0wv highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/TRr86hY8QC"
1375074862339825673,2021-03-25 13:19:29,CognicSystemsI,India,"Developers are available with us for remote hiring: 

You can hire them on monthly contracts and they will work dir… https://t.co/3keVdDvfKe"
1375073992076189700,2021-03-25 13:16:02,DustinNaugle,Minneapolis,"Interesting read on https://t.co/FECgkzu6X5 highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/EL283CLukP"
1375073805073276934,2021-03-25 13:15:17,ProfileGroupInc,"Toronto, Ontario","Email, WhatsApp, Telegram, Slack, Microsoft Teams, Flock - it's hard to focus when everything's pinging. https://t.co/3sgi0wEZsY"
1375071475632205831,2021-03-25 13:06:02,UofLBob,"Indianapolis, IN","Interesting read on https://t.co/JRBx2G76Cd highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/IgskuOqiDE"
1375070717369327620,2021-03-25 13:03:01,tmcnet,"Shelton, CT",Microsoft Work Trend Index Finds Remote Work Here to Stay: https://t.co/7vJbAXt3TZ
1375070069571608576,2021-03-25 13:00:26,BizTalk360,London,"Who else is better than  @jonfancey to set a tone for #INTEGRATE2021 Remote.

Listen straight from the leading expe… https://t.co/mYYNvWaEgC"
1375068712781410314,2021-03-25 12:55:03,HerbHernandez,"35.926541,-78.753267",#Microsoft releases findings and considerations from one year of remote work in Work Trend Index - Stories https://t.co/q1IS5VAtRQ #wfhlife
1375067512614875139,2021-03-25 12:50:17,codecidedotnet,"Chicago, IL","Gen Z is getting screwed by remote work, Microsoft survey finds - CNET
#pandemic #tech #struggling #work #workers… https://t.co/DwfIga8W6c"
1375063340213489670,2021-03-25 12:33:42,frafou,"Montréal, Québec","Good news for all of the Microsoft MVPs, Citrix CTPs, CTAs, VMWare vExperts, Nutanix NTC, or VeeamVanguard among yo… https://t.co/xKPNSDKPds"
1375062471589818368,2021-03-25 12:30:15,Mullane4Tim,,"Interesting read on https://t.co/ap8FMMBS5Q highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/ERaZd5Cxp7"
1375059431218679812,2021-03-25 12:18:10,ShreeNiraula,kathmandu Nepal,"Good news for all of the Microsoft MVPs, Citrix CTPs, CTAs, VMWare vExperts, Nutanix NTC, or VeeamVanguard among yo… https://t.co/CLwpfFaOeR"
1375058096939167747,2021-03-25 12:12:52,IncollingoMaria,"Philadelphia, PA","Interesting read on https://t.co/Eew0Toscxc highlighting Microsoft's Remote Trend Index. Of note, flexibility and h… https://t.co/OzRAkCiDoR"
1375058063565193219,2021-03-25 12:12:44,kevinbaylor,Florida,Are you looking to empower your staff members for secure remote working? Desktop virtualization has never been so i… https://t.co/8fqFdZZQz1
1375057845469773828,2021-03-25 12:11:52,M1chaelFontaine,"Toronto, Ontario","Stay connected with your team as you work! To learn more about @Microsoft Teams for remote work, subscribe now. https://t.co/7bKsmLLeFH"
1375057213425917954,2021-03-25 12:09:21,ShreeNiraula,kathmandu Nepal,"Good news for all of the Microsoft MVPs, Citrix CTPs, and VMWare vExperts among you: you’re entitled to a FREE ENTE… https://t.co/rsmKhtICUa"
1375056693210517504,2021-03-25 12:07:17,NightstarPartn1,"Mendham, New Jersey",“Azure Active Directory (#AzureAD) has moved from being something to evaluate to a now mandatory platform to succes… https://t.co/ArjclRpdB6
1375056580153118720,2021-03-25 12:06:50,flooditsupport,"Heywood, UK","Stay connected with your team as you work! To learn more about @Microsoft Teams for remote work, subscribe now. https://t.co/2ICXgaYVBo"
1375056372329512966,2021-03-25 12:06:01,simonlporter,London,"Gen Z is getting screwed by remote work, new Microsoft survey says - @CNET https://t.co/BgdiZiZLWg"
1375055375507001345,2021-03-25 12:02:03,netdocuments,Global,"Remote work is the new norm, and your firm needs technology that will support your productivity and security effort… https://t.co/Cv0HEYkgul"
1375055115787243521,2021-03-25 12:01:01,NursingForum,Philadelphia PA,Young adults are feeling the impact of not being in an office setting. They believe their career growth is being im… https://t.co/58zAlH45vJ
1375054967938154499,2021-03-25 12:00:26,SaharaAV,"London, England","Get remote-ready with our solutions for #distance , #remote and #blendedlearning. #clevertouch's #education team ca… https://t.co/wfcsytH7VE"
1375054870361743364,2021-03-25 12:00:03,MicrosoftASIA,Singapore,"Microsoft's #HoloLens is enabling remote site inspections from 20,000 km away, between UK and #NZ, for work that's… https://t.co/ONHpUT0ccz"
1375054739067523076,2021-03-25 11:59:31,perryraskin,"New York, NY",@WillRBishop I just love RD Client (Microsoft Remote Desktop) bc it makes my iPad a thousand times more useful. Esp… https://t.co/oiXFIo7ndb
1375048585625108482,2021-03-25 11:35:04,JatechUK,"Bridgwater, England","A report from @Microsoft claims that high productivity, which has become almost normal in #remoteworking, has actua… https://t.co/ybTvYaYdiA"
1375047374574346241,2021-03-25 11:30:15,WmJRyan,,Are you in more meetings or have the office drop ins &amp; interruption's  become more defined? As we head back to a ne… https://t.co/Nxg5uzFxQj
1375047306693738501,2021-03-25 11:29:59,Conosco_UK,"London, UK & Durban, SA","For many businesses, Microsoft Teams is a key component of their digital transformation strategy. The feature-rich… https://t.co/VkMB73fJ0R"
1375039775489462286,2021-03-25 11:00:04,Waags1,"Minnesota, USA","The next great disruption is hybrid work - are we ready?  At Microsoft, we say YES! #MSFTAdvocate https://t.co/y6HLxSn9Qw"
