id,date,user,location,text
1374557123871305731,2021-03-24 03:02:11,yaelwrites,social distancing in Phoenix,And I wrote about whether or not those remote apps we had all started using (or using more) at the time were spying… https://t.co/wc2dFyqhxJ
1374527884426108935,2021-03-24 01:05:59,LesOttolenghi,,"Remote offices and work-from-anywhere requires an assessment of team communication options, colleague preferences,… https://t.co/UQiiwvUcnU"
1374461691333799951,2021-03-23 20:42:58,kianvest,New York,"Students! Come work with us over the summer in the fight for human rights in the digital age. 

n.b.: this is a ful… https://t.co/WBqStJ81q5"
1374459264857567243,2021-03-23 20:33:19,centered_app,San Francisco,"@TheTonyMontagna There are lots of ways to network when working from home- Slack groups, virtual coworking spaces,… https://t.co/f3DGjiZswk"
1374458013029822464,2021-03-23 20:28:21,TagggMeetings,,.@SlackHQ CEO @stewart on the #FutureOfWork and managing all those notifications: https://t.co/A1SaHOLcyD
1374455941328818177,2021-03-23 20:20:07,221Digital,"Madison, Wisconsin","Slack didn’t break remote working, your colleagues did |  Natasha Bernal |                   https://t.co/ybuy5VyTRT https://t.co/7nQ48C0qDs"
1374433844154167305,2021-03-23 18:52:18,travesty328,"Utah, USA","@LindsayMasland I use Slack as the backchannel for my remote and online classes, and pre-covid I used the chat feat… https://t.co/Foi1cM0LaY"
1374364094296379394,2021-03-23 14:15:09,EarlTHumphrey,"Chicago, Madison and Milwaukee","Slack didn’t break remote working, your colleagues did  |  Natasha Bernal |                 https://t.co/WKWxnVdc23"
1374343841659109384,2021-03-23 12:54:40,clarkphp,United States,"@VolkerGoebbels @derickr @shiflett You may find this difficult to believe, but one of my remote colleagues said in… https://t.co/wzZDso6HI3"
1374316115183173633,2021-03-23 11:04:30,BFI_UK,UK,"11 listed companies embracing long-term remote working. A fascinating read: https://t.co/MF3BZRXtLa

Ford UK
Dropbo… https://t.co/cXs2POQXpB"
1374303693693140992,2021-03-23 10:15:08,SussexUni,"Brighton, UK","Have instant messaging services like Slack and Teams helped or hindered our working from home experience?  💻

Marc… https://t.co/PWuMlDLNkW"
1374283282918039553,2021-03-23 08:54:02,_AndyYoung,Remote // Glasgow // Leòdhas,@AndyTabberer @coopuk Cheers Andy! Remote starting IS tough. Will ping you a 👋🏻 on Slack. Thanks for sharing the job ad too.
1374282920433704960,2021-03-23 08:52:35,AndyTabberer,"Chester, England",@_AndyYoung @coopuk Welcome aboard ❤️ I started recently at coop so if you fancy a chat just slack/teams me. Remote… https://t.co/WuT39Woo0I
1374268521148993539,2021-03-23 07:55:22,GrowRemoteIrl,Local to you ,"Your informal introduction to the remote working community in Ireland. 

Join us today and every other Tuesday for… https://t.co/xf3S8s08aH"
